time,temperature_2m,relative_humidity_2m,wind_speed_10m,surface_pressure,cloud_cover,precipitation,us_aqi,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,dust,month,hour
2025-12-17 17:00:00,22.9,39,4.5,1000.2,3,0.0,257,75.2,76.1,1455.0,20.5,24.7,122.0,2.0,12,17
2025-12-17 18:00:00,21.5,42,7.5,1000.5,87,0.0,255,98.3,98.7,1617.0,24.8,23.9,105.0,2.0,12,18
2025-12-17 19:00:00,20.3,47,8.4,1000.7,99,0.0,252,114.1,114.6,1768.0,30.8,22.9,82.0,1.0,12,19
2025-12-17 20:00:00,19.3,52,8.8,1000.7,98,0.0,248,126.2,126.2,1855.0,35.0,22.2,64.0,1.0,12,20
2025-12-17 21:00:00,18.2,57,9.7,1000.8,87,0.0,243,135.5,136.0,1852.0,36.0,22.3,55.0,1.0,12,21
2025-12-17 22:00:00,16.9,63,10.6,1000.9,88,0.0,237,142.5,143.0,1786.0,35.2,22.7,51.0,1.0,12,22
2025-12-17 23:00:00,15.9,66,11.3,1001.3,99,0.0,231,143.4,143.9,1689.0,33.7,22.9,48.0,1.0,12,23
2025-12-18 00:00:00,15.5,65,11.0,1000.8,100,0.0,226,139.2,139.2,1541.0,31.3,22.5,46.0,1.0,12,0
2025-12-18 01:00:00,15.0,67,10.0,1000.5,100,0.0,221,135.5,136.0,1361.0,28.2,21.8,45.0,0.0,12,1
2025-12-18 02:00:00,14.5,69,9.1,1000.5,100,0.0,217,132.7,132.7,1237.0,25.3,21.3,45.0,0.0,12,2
2025-12-18 03:00:00,13.8,72,6.2,1000.6,100,0.0,213,129.0,129.0,1180.0,22.7,21.1,44.0,0.0,12,3
2025-12-18 04:00:00,13.0,76,5.8,1000.5,100,0.0,210,125.7,125.7,1178.0,20.3,21.0,44.0,0.0,12,4
2025-12-18 05:00:00,12.0,83,2.1,1001.0,100,0.0,207,74.7,74.7,1284.0,11.8,18.7,56.0,0.0,12,5
2025-12-18 06:00:00,11.8,84,4.4,1001.5,100,0.0,201,75.0,75.2,1631.0,16.4,18.4,47.0,0.0,12,6
2025-12-18 07:00:00,11.1,86,6.3,1002.1,100,0.0,197,85.0,85.2,2084.0,22.5,18.3,37.0,0.0,12,7
2025-12-18 08:00:00,11.2,85,7.5,1002.5,98,0.0,194,98.3,98.5,2296.0,25.4,19.3,36.0,0.0,12,8
2025-12-18 09:00:00,13.6,72,6.2,1003.4,98,0.0,191,89.4,89.6,2040.0,22.1,22.5,55.0,0.0,12,9
2025-12-18 10:00:00,16.5,60,4.6,1003.6,66,0.0,188,78.0,78.5,1542.0,15.5,26.9,84.0,1.0,12,10
2025-12-18 11:00:00,19.6,50,5.3,1003.4,86,0.0,186,73.1,73.8,1130.0,10.4,30.9,109.0,1.0,12,11
2025-12-18 12:00:00,21.7,42,4.8,1002.7,100,0.0,184,64.7,65.9,894.0,7.6,34.4,126.0,1.0,12,12
2025-12-18 13:00:00,23.2,36,4.4,1001.9,100,0.0,183,58.4,59.6,744.0,6.3,37.5,137.0,2.0,12,13
2025-12-18 14:00:00,24.2,32,3.2,1001.0,100,0.0,182,55.9,56.9,741.0,7.7,38.7,140.0,2.0,12,14
2025-12-18 15:00:00,24.4,30,2.4,1000.5,100,0.0,182,54.9,55.9,945.0,13.2,36.6,129.0,2.0,12,15
2025-12-18 16:00:00,23.9,30,2.6,1000.3,100,0.0,181,61.5,62.4,1297.0,21.5,32.5,108.0,1.0,12,16
2025-12-18 17:00:00,21.7,41,2.0,1000.2,100,0.0,181,89.2,89.9,1680.0,33.7,32.4,87.0,1.0,12,17
2025-12-18 18:00:00,20.4,46,6.2,1000.7,100,0.0,181,122.9,123.4,2124.0,46.0,32.9,67.0,1.0,12,18
2025-12-18 19:00:00,19.2,57,6.2,1001.0,100,0.0,182,161.6,162.1,2598.0,63.2,33.8,39.0,1.0,12,19
2025-12-18 20:00:00,18.2,63,5.8,1001.2,100,0.0,183,200.2,201.6,2897.0,77.3,35.7,17.0,1.0,12,20
2025-12-18 21:00:00,16.9,69,5.3,1001.8,100,0.0,186,230.0,235.2,2909.0,85.8,40.2,7.0,1.0,12,21
2025-12-18 22:00:00,15.7,75,6.0,1001.8,100,0.0,188,260.8,265.4,2746.0,91.2,45.8,3.0,1.0,12,22
2025-12-18 23:00:00,15.1,77,5.6,1001.5,100,0.0,192,277.5,281.3,2531.0,92.9,48.7,1.0,1.0,12,23
2025-12-19 00:00:00,14.8,78,6.7,1001.2,100,0.0,196,264.5,268.2,2246.0,90.0,46.7,0.0,1.0,12,0
2025-12-19 01:00:00,14.4,79,5.6,1001.0,98,0.0,200,239.3,242.1,1910.0,83.5,41.9,0.0,1.0,12,1
2025-12-19 02:00:00,13.8,82,5.3,1000.7,100,0.0,204,217.0,217.9,1705.0,74.9,37.4,3.0,1.0,12,2
2025-12-19 03:00:00,13.1,85,7.1,1000.7,100,0.0,207,197.0,197.9,1712.0,62.8,33.7,10.0,1.0,12,3
2025-12-19 04:00:00,12.5,89,7.8,1000.4,100,0.0,210,183.0,183.9,1850.0,48.7,30.2,19.0,2.0,12,4
2025-12-19 05:00:00,12.5,90,7.1,1000.2,100,0.0,212,253.3,257.0,2065.0,72.4,37.9,1.0,1.0,12,5
2025-12-19 06:00:00,12.2,91,6.4,1000.5,100,0.0,220,260.8,264.5,2447.0,74.2,40.2,0.0,1.0,12,6
2025-12-19 07:00:00,12.0,92,6.4,1000.8,99,0.0,228,285.9,289.6,2905.0,75.8,43.3,0.0,1.0,12,7
2025-12-19 08:00:00,11.9,92,4.2,1001.3,98,0.0,236,322.2,326.0,3112.0,71.5,45.2,8.0,1.0,12,8
2025-12-19 09:00:00,13.7,83,2.3,1001.6,91,0.0,245,318.5,322.2,2859.0,55.5,44.2,52.0,1.0,12,9
2025-12-19 10:00:00,16.6,70,2.2,1002.1,81,0.0,255,214.2,215.1,2353.0,33.5,42.0,113.0,1.0,12,10
2025-12-19 11:00:00,19.1,59,2.5,1001.8,34,0.0,261,141.1,142.5,1894.0,16.7,41.5,160.0,2.0,12,11
2025-12-19 12:00:00,21.0,51,4.0,1001.0,41,0.0,263,109.9,112.0,1536.0,9.3,44.8,184.0,3.0,12,12
2025-12-19 13:00:00,22.3,46,3.3,1000.1,91,0.0,265,86.6,89.6,1224.0,7.1,49.6,194.0,5.0,12,13
2025-12-19 14:00:00,23.0,43,2.7,998.8,100,0.0,266,81.5,85.0,1087.0,8.9,52.6,194.0,6.0,12,14
2025-12-19 15:00:00,23.1,41,1.9,998.3,100,0.0,268,80.1,83.6,1170.0,16.0,51.7,180.0,6.0,12,15
2025-12-19 16:00:00,22.9,41,1.0,997.8,100,0.0,269,101.7,105.0,1428.0,27.2,48.9,154.0,6.0,12,16
2025-12-19 17:00:00,21.4,51,1.8,997.2,100,0.0,270,124.8,126.7,1858.0,36.5,55.4,139.0,3.0,12,17
2025-12-19 18:00:00,21.2,50,1.3,997.3,100,0.0,272,155.5,156.9,2644.0,43.6,53.3,115.0,3.0,12,18
2025-12-19 19:00:00,20.4,61,0.2,997.5,98,0.0,273,190.5,191.4,3602.0,53.4,50.2,81.0,2.0,12,19
2025-12-19 20:00:00,19.6,56,2.7,997.5,100,0.0,274,219.3,220.7,4177.0,60.1,47.0,54.0,2.0,12,20
2025-12-19 21:00:00,18.3,60,5.6,998.0,93,0.0,275,238.4,239.3,4052.0,61.6,44.0,40.0,2.0,12,21
2025-12-19 22:00:00,17.3,63,4.6,997.5,40,0.0,275,243.1,244.0,3545.0,60.2,40.8,33.0,2.0,12,22
2025-12-19 23:00:00,15.9,69,2.9,997.4,97,0.0,275,224.4,225.4,3051.0,56.8,37.3,29.0,2.0,12,23
2025-12-20 00:00:00,15.5,70,4.9,997.0,95,0.0,273,190.9,192.3,2672.0,50.8,32.9,28.0,3.0,12,0
2025-12-20 01:00:00,15.1,72,6.2,996.6,93,0.0,269,171.4,173.2,2307.0,42.9,28.0,31.0,3.0,12,1
2025-12-20 02:00:00,14.7,73,8.1,996.1,37,0.0,267,162.5,164.8,2046.0,36.4,24.2,33.0,4.0,12,2
2025-12-20 03:00:00,14.2,75,7.6,995.8,77,0.0,264,156.0,158.8,1938.0,32.5,22.0,33.0,4.0,12,3
2025-12-20 04:00:00,13.6,77,5.7,995.5,92,0.0,263,151.8,154.6,1935.0,30.0,20.7,33.0,5.0,12,4
2025-12-20 05:00:00,13.1,79,7.2,995.5,98,0.0,261,93.8,95.9,1985.0,12.4,21.5,64.0,4.0,12,5
2025-12-20 06:00:00,12.6,81,7.8,995.7,100,0.0,255,91.0,92.9,2135.0,14.9,23.3,60.0,3.0,12,6
2025-12-20 07:00:00,12.3,81,8.2,996.1,100,0.0,248,97.1,98.7,2338.0,18.3,25.8,55.0,3.0,12,7
2025-12-20 08:00:00,12.7,78,8.2,996.8,100,0.0,240,102.4,103.8,2402.0,19.8,28.2,56.0,2.0,12,8
2025-12-20 09:00:00,14.6,68,6.3,997.7,100,0.0,231,99.4,100.4,2213.0,17.8,30.6,68.0,2.0,12,9
2025-12-20 10:00:00,17.3,57,4.3,998.4,100,0.0,221,89.2,90.3,1886.0,14.0,33.0,85.0,2.0,12,10
2025-12-20 11:00:00,20.3,48,5.2,998.2,100,0.0,216,78.2,79.6,1570.0,10.7,34.3,102.0,2.0,12,11
2025-12-20 12:00:00,22.1,41,5.2,997.4,100,0.0,214,66.6,68.0,1258.0,8.1,34.1,117.0,2.0,12,12
2025-12-20 13:00:00,23.4,36,4.8,996.3,100,0.0,212,62.4,63.8,958.0,6.1,32.9,132.0,3.0,12,13
2025-12-20 14:00:00,24.3,34,4.5,995.6,100,0.0,211,59.3,60.5,838.0,6.4,31.2,137.0,3.0,12,14
2025-12-20 15:00:00,24.7,33,4.1,995.6,100,0.0,210,57.2,58.6,1054.0,9.4,28.4,128.0,3.0,12,15
2025-12-20 16:00:00,24.0,35,4.5,995.5,100,0.0,209,61.7,62.9,1451.0,14.8,25.0,111.0,2.0,12,16
2025-12-20 17:00:00,22.9,40,4.5,995.5,100,0.0,207,73.1,74.7,1734.0,22.2,20.1,82.0,3.0,12,17
2025-12-20 18:00:00,21.2,49,9.6,995.9,100,0.0,205,88.0,89.6,1750.0,26.7,19.9,71.0,3.0,12,18
2025-12-20 19:00:00,19.3,54,12.7,996.3,100,0.0,202,103.4,105.0,1652.0,33.1,19.8,55.0,3.0,12,19
2025-12-20 20:00:00,18.1,58,11.3,996.9,100,0.0,199,122.0,123.4,1609.0,39.3,20.5,41.0,3.0,12,20
2025-12-20 21:00:00,17.5,63,11.2,997.5,100,0.0,196,146.7,148.1,1717.0,46.6,23.0,30.0,3.0,12,21
2025-12-20 22:00:00,17.0,70,11.0,997.6,100,0.0,193,172.8,174.2,1880.0,53.7,26.4,21.0,2.0,12,22
2025-12-20 23:00:00,17.0,75,10.0,997.9,100,0.0,191,161.1,162.1,1980.0,54.9,28.2,18.0,2.0,12,23
2025-12-21 00:00:00,16.5,78,9.7,997.6,100,0.0,189,132.2,132.7,1963.0,45.3,27.0,27.0,2.0,12,0
2025-12-21 01:00:00,15.9,82,8.7,997.3,100,0.0,188,114.1,114.6,1883.0,29.9,24.3,43.0,1.0,12,1
2025-12-21 02:00:00,15.2,86,9.5,997.4,100,0.0,186,103.1,103.6,1783.0,17.6,21.9,55.0,1.0,12,2
2025-12-21 03:00:00,14.8,90,11.0,997.2,100,0.0,184,95.2,95.7,1636.0,12.0,20.3,59.0,1.0,12,3
2025-12-21 04:00:00,14.7,90,10.9,996.8,100,0.0,182,90.1,90.6,1469.0,9.6,19.0,59.0,1.0,12,4
2025-12-21 05:00:00,14.9,90,8.0,997.3,100,0.0,181,136.0,136.4,1409.0,33.3,17.2,19.0,1.0,12,5
2025-12-21 06:00:00,14.5,92,10.1,997.7,63,0.0,182,130.9,131.8,1551.0,32.3,17.0,17.0,1.0,12,6
2025-12-21 07:00:00,13.9,95,10.3,998.2,99,0.0,183,135.5,136.0,1800.0,30.7,16.7,15.0,1.0,12,7
2025-12-21 08:00:00,14.2,91,8.0,998.8,94,0.0,184,143.9,144.4,1998.0,28.1,16.4,21.0,1.0,12,8
2025-12-21 09:00:00,15.6,82,7.3,999.9,55,0.0,185,139.2,139.7,2104.0,23.9,16.1,42.0,1.0,12,9
2025-12-21 10:00:00,17.5,74,6.9,1000.5,6,0.0,187,125.3,125.7,2159.0,18.7,15.7,71.0,0.0,12,10
2025-12-21 11:00:00,18.6,70,10.0,1001.1,0,0.0,188,110.1,110.4,2124.0,14.2,15.8,100.0,0.0,12,11
2025-12-21 12:00:00,20.3,62,9.2,1000.2,17,0.0,189,94.8,95.0,1925.0,10.5,16.6,129.0,0.0,12,12
2025-12-21 13:00:00,21.6,57,10.1,999.5,18,0.0,189,87.1,87.5,1637.0,7.5,17.8,158.0,1.0,12,13
2025-12-21 14:00:00,22.1,56,12.4,999.1,36,0.0,190,80.8,81.5,1442.0,6.7,18.5,172.0,1.0,12,14
2025-12-21 15:00:00,22.0,56,12.3,998.7,84,0.0,191,75.7,76.4,1438.0,9.5,18.1,163.0,1.0,12,15
2025-12-21 16:00:00,21.4,58,11.8,998.5,98,0.0,191,75.2,75.9,1528.0,14.4,17.2,141.0,1.0,12,16
2025-12-21 17:00:00,19.7,66,11.7,998.8,100,0.0,192,117.1,118.3,1599.0,16.4,18.8,110.0,2.0,12,17
2025-12-21 18:00:00,18.3,72,12.2,999.3,100,0.0,193,124.3,125.3,1640.0,17.8,18.9,100.0,2.0,12,18
2025-12-21 19:00:00,17.5,76,11.3,999.8,100,0.0,194,130.4,131.3,1663.0,19.6,19.1,87.0,1.0,12,19
2025-12-21 20:00:00,16.8,81,10.8,1000.2,100,0.0,195,135.5,136.0,1595.0,20.5,19.3,76.0,1.0,12,20
2025-12-21 21:00:00,16.2,85,11.0,1000.7,99,0.0,195,139.2,139.7,1341.0,20.0,19.4,71.0,1.0,12,21
2025-12-21 22:00:00,15.7,88,11.2,1001.1,37,0.0,195,143.4,143.9,997.0,18.6,19.5,70.0,1.0,12,22
2025-12-21 23:00:00,15.0,91,11.3,1001.1,22,0.0,194,142.5,143.0,770.0,16.8,19.5,69.0,1.0,12,23
2025-12-22 00:00:00,14.4,93,12.1,1001.2,18,0.0,194,136.0,136.4,784.0,14.5,19.2,70.0,1.0,12,0
2025-12-22 01:00:00,13.9,93,12.9,1001.2,16,0.0,194,130.4,130.9,916.0,11.7,18.7,71.0,1.0,12,1
2025-12-22 02:00:00,13.6,93,13.0,1001.2,15,0.0,194,125.3,125.7,1007.0,9.4,18.5,73.0,1.0,12,2
2025-12-22 03:00:00,13.3,92,12.8,1001.4,2,0.0,195,119.0,119.2,985.0,7.7,18.7,74.0,1.0,12,3
2025-12-22 04:00:00,13.1,92,12.6,1001.1,3,0.0,196,110.8,111.5,921.0,6.4,19.1,75.0,2.0,12,4
2025-12-22 05:00:00,12.9,96,12.1,1000.9,0,0.0,196,112.0,112.7,870.0,6.8,18.4,71.0,1.0,12,5
2025-12-22 06:00:00,12.6,96,12.1,1000.9,0,0.0,196,109.2,110.1,856.0,9.0,19.0,66.0,1.0,12,6
2025-12-22 07:00:00,12.3,96,11.2,1001.5,0,0.0,195,110.8,112.0,855.0,12.0,19.8,60.0,2.0,12,7
2025-12-22 08:00:00,12.6,93,11.0,1001.9,0,0.0,194,113.6,114.8,843.0,13.6,20.5,61.0,2.0,12,8
2025-12-22 09:00:00,13.9,85,8.3,1002.9,0,0.0,193,112.0,113.4,811.0,12.4,21.0,75.0,3.0,12,9
2025-12-22 10:00:00,16.0,75,8.8,1003.3,0,0.0,193,103.6,105.5,770.0,9.7,21.4,96.0,3.0,12,10
2025-12-22 11:00:00,18.2,66,9.7,1003.3,0,0.0,192,94.5,97.1,726.0,7.4,22.0,115.0,4.0,12,11
2025-12-22 12:00:00,19.5,60,10.1,1002.5,2,0.0,191,86.6,89.2,672.0,5.6,23.3,131.0,4.0,12,12
2025-12-22 13:00:00,20.7,56,11.0,1001.5,0,0.0,191,79.4,82.0,616.0,4.1,24.8,145.0,4.0,12,13
2025-12-22 14:00:00,21.1,54,11.0,1000.6,3,0.0,191,75.4,78.0,592.0,4.2,25.6,151.0,4.0,12,14
2025-12-22 15:00:00,21.3,53,10.4,999.9,2,0.0,191,74.3,76.8,617.0,6.8,24.9,143.0,4.0,12,15
2025-12-22 16:00:00,20.8,55,9.8,999.4,4,0.0,191,74.3,76.6,675.0,10.9,23.4,126.0,3.0,12,16
2025-12-22 17:00:00,20.1,59,8.3,999.2,9,0.0,191,59.6,61.2,747.0,13.9,21.7,104.0,3.0,12,17
2025-12-22 18:00:00,18.9,64,9.0,999.6,7,0.0,189,79.2,80.6,842.0,19.4,21.6,90.0,3.0,12,18
2025-12-22 19:00:00,18.1,67,8.7,1000.2,5,0.0,188,92.2,93.4,952.0,26.9,21.3,70.0,2.0,12,19
2025-12-22 20:00:00,17.1,71,8.6,1000.2,4,0.0,187,97.6,98.7,1038.0,32.4,21.1,55.0,2.0,12,20
2025-12-22 21:00:00,16.2,75,8.7,1000.8,2,0.0,185,102.4,103.4,1088.0,34.4,21.1,47.0,2.0,12,21
2025-12-22 22:00:00,15.5,79,7.6,1000.7,1,0.0,184,109.7,110.8,1115.0,34.3,21.0,44.0,2.0,12,22
2025-12-22 23:00:00,15.2,81,6.1,1000.6,0,0.0,183,113.4,114.6,1110.0,32.7,20.2,42.0,2.0,12,23
2025-12-23 00:00:00,15.0,82,6.3,1000.5,0,0.0,182,103.6,104.8,1057.0,28.9,18.0,42.0,2.0,12,0
2025-12-23 01:00:00,14.4,84,5.6,1000.5,0,0.0,181,92.2,93.6,974.0,23.5,15.0,45.0,2.0,12,1
2025-12-23 02:00:00,13.7,88,7.3,1000.4,0,0.0,180,82.4,83.6,906.0,18.9,12.5,47.0,2.0,12,2
2025-12-23 03:00:00,13.1,90,9.4,1000.5,0,0.0,179,74.0,75.4,857.0,15.4,10.7,49.0,2.0,12,3
2025-12-23 04:00:00,12.9,90,9.3,1000.4,0,0.0,178,67.8,69.2,823.0,12.6,9.3,52.0,3.0,12,4
2025-12-23 05:00:00,13.1,89,10.3,1000.6,0,0.0,176,75.2,76.8,841.0,15.7,10.3,47.0,3.0,12,5
2025-12-23 06:00:00,12.7,89,9.7,1000.7,0,0.0,175,72.4,74.3,973.0,17.9,10.0,42.0,3.0,12,6
2025-12-23 07:00:00,12.1,90,9.7,1001.2,0,0.0,174,78.9,80.8,1157.0,20.7,9.7,37.0,3.0,12,7
2025-12-23 08:00:00,12.1,86,9.7,1001.9,0,0.0,173,87.1,88.7,1243.0,21.5,9.6,39.0,3.0,12,8
2025-12-23 09:00:00,13.4,79,7.4,1003.1,0,0.0,172,87.8,89.2,1144.0,18.6,10.0,57.0,3.0,12,9
2025-12-23 10:00:00,15.6,71,7.1,1003.6,0,0.0,172,79.9,81.7,948.0,13.6,10.5,82.0,4.0,12,10
2025-12-23 11:00:00,18.4,60,7.7,1003.0,0,0.0,171,68.2,70.8,769.0,9.3,10.8,103.0,5.0,12,11
2025-12-23 12:00:00,20.3,50,8.6,1002.3,0,0.0,170,48.9,53.1,627.0,5.9,10.4,116.0,7.0,12,12
2025-12-23 13:00:00,21.5,40,8.3,1001.6,0,0.0,169,40.2,45.5,503.0,3.1,9.6,124.0,10.0,12,13
2025-12-23 14:00:00,22.1,34,7.7,1000.8,0,0.0,168,35.5,41.6,455.0,2.9,9.1,125.0,11.0,12,14
2025-12-23 15:00:00,22.1,32,7.3,1000.5,0,0.0,167,33.1,39.3,521.0,5.7,8.8,116.0,11.0,12,15
2025-12-23 16:00:00,21.6,33,7.5,1000.2,0,0.0,166,35.5,40.7,663.0,11.1,8.6,101.0,9.0,12,16
2025-12-23 17:00:00,20.4,39,9.1,999.9,0,0.0,164,39.6,42.1,821.0,19.0,10.3,76.0,5.0,12,17
2025-12-23 18:00:00,19.1,43,9.6,1000.1,0,0.0,164,71.7,74.3,990.0,33.8,12.8,56.0,5.0,12,18
2025-12-23 19:00:00,18.0,45,7.4,1000.5,0,0.0,164,104.8,109.0,1176.0,54.1,16.3,29.0,5.0,12,19
2025-12-23 20:00:00,16.7,49,6.2,1000.6,0,0.0,164,134.6,138.8,1338.0,68.7,19.0,9.0,5.0,12,20
2025-12-23 21:00:00,15.7,53,5.3,1000.7,0,0.0,165,148.5,152.3,1455.0,72.4,20.5,2.0,5.0,12,21
2025-12-23 22:00:00,14.8,56,4.3,1000.6,0,0.0,166,160.7,164.8,1548.0,70.3,21.3,1.0,5.0,12,22
2025-12-23 23:00:00,13.7,64,2.3,1000.4,0,0.0,168,171.4,175.6,1634.0,67.4,21.2,1.0,5.0,12,23
2025-12-24 00:00:00,13.7,61,3.1,1000.1,0,0.0,170,168.1,172.3,1718.0,64.7,19.6,0.0,5.0,12,0
2025-12-24 01:00:00,12.9,66,3.8,999.7,0,0.0,172,157.9,162.1,1795.0,61.2,17.2,1.0,5.0,12,1
2025-12-24 02:00:00,12.2,70,3.3,999.5,0,0.0,174,148.1,152.3,1869.0,57.8,15.3,1.0,5.0,12,2
2025-12-24 03:00:00,11.6,73,2.3,999.3,0,0.0,176,141.6,145.8,1908.0,55.0,14.3,0.0,5.0,12,3
2025-12-24 04:00:00,11.1,76,4.6,998.9,0,0.0,178,138.3,142.5,1946.0,52.4,13.9,0.0,6.0,12,4
2025-12-24 05:00:00,9.9,85,3.6,998.9,0,0.0,180,123.9,128.1,2082.0,47.7,13.9,6.0,6.0,12,5
2025-12-24 06:00:00,9.9,83,2.9,999.1,0,0.0,181,126.7,131.3,2497.0,48.9,17.2,3.0,6.0,12,6
2025-12-24 07:00:00,9.5,86,1.3,999.5,0,0.0,183,147.6,151.8,3011.0,50.0,21.6,2.0,5.0,12,7
2025-12-24 08:00:00,9.7,82,5.2,1000.1,0,0.0,185,178.3,182.5,3190.0,47.1,24.3,11.0,5.0,12,8
2025-12-24 09:00:00,12.1,67,5.0,1001.1,0,0.0,187,136.4,139.2,2729.0,36.4,23.1,43.0,5.0,12,9
2025-12-24 10:00:00,15.5,52,3.6,1001.6,0,0.0,189,82.7,85.9,1932.0,21.7,20.2,86.0,5.0,12,10
2025-12-24 11:00:00,19.2,42,5.9,1001.6,0,0.0,189,60.1,62.9,1279.0,10.5,19.0,119.0,5.0,12,11
2025-12-24 12:00:00,21.3,37,6.4,1000.8,0,0.0,189,45.1,48.1,917.0,5.5,22.0,133.0,5.0,12,12
2025-12-24 13:00:00,22.5,32,5.5,999.9,0,0.0,189,35.4,38.3,698.0,4.1,26.7,136.0,6.0,12,13
2025-12-24 14:00:00,23.3,28,4.5,999.0,0,0.0,189,32.0,35.2,658.0,5.7,29.5,132.0,6.0,12,14
2025-12-24 15:00:00,23.7,26,2.6,998.5,0,0.0,188,32.1,35.4,879.0,10.8,28.2,121.0,6.0,12,15
2025-12-24 16:00:00,23.5,25,1.8,998.1,0,0.0,188,40.9,43.7,1279.0,18.9,25.1,104.0,5.0,12,16
2025-12-24 17:00:00,21.8,42,0.6,998.0,3,0.0,189,68.2,69.8,1648.0,30.5,24.3,85.0,3.0,12,17
2025-12-24 18:00:00,20.8,33,2.4,998.3,12,0.0,189,102.4,104.1,1960.0,40.4,25.3,68.0,3.0,12,18
2025-12-24 19:00:00,19.4,37,5.2,998.4,41,0.0,190,136.0,139.7,2240.0,53.9,26.6,45.0,3.0,12,19
2025-12-24 20:00:00,18.4,40,6.1,998.7,2,0.0,191,165.3,170.0,2353.0,63.2,27.5,27.0,3.0,12,20
2025-12-24 21:00:00,17.3,43,8.0,999.0,0,0.0,192,176.5,180.7,2193.0,64.5,27.6,20.0,3.0,12,21
2025-12-24 22:00:00,16.2,50,8.1,998.8,1,0.0,193,180.2,184.9,1866.0,61.7,27.2,19.0,3.0,12,22
2025-12-24 23:00:00,15.2,56,8.0,998.9,0,0.0,194,180.2,184.9,1558.0,58.3,26.4,18.0,3.0,12,23
2025-12-25 00:00:00,14.7,59,9.2,998.5,0,0.0,194,171.4,175.6,1312.0,55.8,24.8,15.0,3.0,12,0
2025-12-25 01:00:00,14.0,63,10.5,998.0,8,0.0,194,164.4,168.6,1084.0,52.7,22.8,13.0,3.0,12,1
2025-12-25 02:00:00,13.3,68,9.9,998.0,3,0.0,194,155.1,159.3,930.0,48.8,21.3,13.0,3.0,12,2
2025-12-25 03:00:00,12.8,73,9.0,998.1,12,0.0,194,138.3,143.0,835.0,42.5,20.4,17.0,3.0,12,3
2025-12-25 04:00:00,12.2,77,7.5,997.9,0,0.0,194,127.6,132.7,813.0,35.4,20.0,22.0,3.0,12,4
2025-12-25 05:00:00,10.8,82,2.6,998.2,5,0.0,194,122.0,125.3,963.0,29.1,21.6,30.0,4.0,12,5
2025-12-25 06:00:00,10.7,84,1.5,998.4,2,0.0,194,124.3,127.1,1491.0,33.1,22.9,24.0,4.0,12,6
2025-12-25 07:00:00,10.1,85,2.7,999.2,6,0.0,194,141.6,145.3,2191.0,38.1,24.7,18.0,4.0,12,7
2025-12-25 08:00:00,9.9,86,4.6,1000.2,75,0.0,194,160.2,166.2,2547.0,38.8,26.2,23.0,4.0,12,8
2025-12-25 09:00:00,12.0,75,4.1,1001.1,15,0.0,193,127.1,129.0,2236.0,31.1,26.8,50.0,4.0,12,9
2025-12-25 10:00:00,15.3,60,3.2,1001.8,14,0.0,193,99.0,100.6,1582.0,19.1,27.1,88.0,4.0,12,10
2025-12-25 11:00:00,18.5,49,3.5,1001.4,98,0.0,193,72.6,75.0,1036.0,9.7,27.6,118.0,4.0,12,11
2025-12-25 12:00:00,20.6,41,4.8,1000.6,45,0.0,194,50.1,53.3,746.0,5.1,29.1,133.0,4.0,12,12
2025-12-25 13:00:00,22.1,35,6.6,999.7,85,0.0,194,40.2,43.3,565.0,3.1,30.9,139.0,5.0,12,13
2025-12-25 14:00:00,22.9,31,7.3,999.1,84,0.0,194,37.5,40.3,503.0,3.9,31.4,137.0,5.0,12,14
2025-12-25 15:00:00,23.1,29,7.0,998.8,49,0.0,194,36.7,39.3,580.0,8.1,29.2,124.0,4.0,12,15
2025-12-25 16:00:00,22.8,29,6.0,998.7,97,0.0,194,42.8,44.9,776.0,15.2,25.6,103.0,4.0,12,16
2025-12-25 17:00:00,21.7,32,4.6,998.2,100,0.0,194,65.7,67.5,1042.0,28.1,25.7,75.0,3.0,12,17
2025-12-25 18:00:00,20.8,34,6.0,998.9,100,0.0,194,91.7,93.4,1455.0,34.2,25.3,62.0,3.0,12,18
2025-12-25 19:00:00,19.8,37,4.8,999.0,100,0.0,194,116.6,118.3,1939.0,42.9,24.7,43.0,2.0,12,19
2025-12-25 20:00:00,18.9,40,5.4,999.4,100,0.0,193,137.8,141.1,2217.0,50.6,24.7,27.0,2.0,12,20
2025-12-25 21:00:00,18.3,43,7.2,999.7,100,0.0,192,165.8,169.5,2109.0,56.7,26.0,16.0,2.0,12,21
2025-12-25 22:00:00,17.5,46,8.1,999.6,100,0.0,192,195.1,198.4,1795.0,62.0,27.9,8.0,2.0,12,22
2025-12-25 23:00:00,16.6,50,6.8,999.7,100,0.0,193,206.3,209.1,1536.0,65.0,28.8,3.0,2.0,12,23
2025-12-26 00:00:00,16.2,52,7.6,999.4,100,0.0,193,196.0,198.4,1424.0,64.5,27.5,1.0,2.0,12,0
2025-12-26 01:00:00,15.9,53,7.1,999.3,100,0.0,194,185.3,188.1,1367.0,61.7,25.2,1.0,1.0,12,1
2025-12-26 02:00:00,15.5,55,6.8,999.3,100,0.0,195,176.0,178.8,1354.0,59.3,23.5,2.0,1.0,12,2
2025-12-26 03:00:00,15.0,56,6.9,999.3,100,0.0,195,170.4,173.2,1361.0,58.4,22.9,1.0,1.0,12,3
